id,price
953,3645
954,958
955,4358
956,2439
957,5618
958,7916
959,623
960,1594
961,7324
962,4602
963,14378
964,661
965,4760
966,777
967,1100
968,13446
969,7039
970,674
971,4782
972,5055
973,1110
974,10995
975,1465
976,557
977,2138
978,2876
979,1003
980,2747
981,6395
982,783
983,4152
984,774
985,7129
986,808
987,1135
988,4035
989,17289
990,3341
991,3147
992,1805
993,5670
994,1267
995,5600
996,7691
997,4897
998,623
999,6307
1000,12163
1001,10627
1002,10892
1003,1335
1004,871
1005,1860
1006,531
1007,2494
1008,4837
1009,2089
1010,10890
1011,729
1012,667
1013,2336
1014,2835
1015,3043
1016,1645
1017,2713
1018,1415
1019,1380
1020,13274
1021,13583
1022,8355
1023,7126
1024,2941
1025,743
1026,651
1027,2681
1028,7990
1029,5620
1030,4298
1031,11930
1032,4382
1033,1495
1034,15047
1035,623
1036,922
1037,728
1038,8443
1039,3348
1040,4362
1041,3925
1042,4155
1043,1021
1044,1270
1045,1102
1046,7069
1047,906
1048,1646
1049,1788
1050,1526
1051,2480
1052,6097
1053,3889
1054,605
1055,491
1056,3604
1057,2389
1058,804
1059,889
1060,1233
1061,878
1062,7707
1063,657
1064,3128
1065,1371
1066,911
1067,624
1068,1320
1069,16030
1070,2469
1071,5602
1072,16271
1073,3497
1074,4186
1075,933
1076,652
1077,4769
1078,10388
1079,1024
1080,4252
1081,407
1082,7303
1083,5567
1084,6376
1085,3559
1086,4628
1087,3360
1088,3730
1089,612
1090,4726
1091,1750
1092,900
1093,1140
1094,1700
1095,598
1096,589
1097,611
1098,4492
1099,2961
1100,1640
1101,3272
1102,2848
1103,9754
1104,15414
1105,6895
1106,5684
1107,4135
1108,726
1109,517
1110,2596
1111,959
1112,712
1113,11833
1114,4697
1115,8771
1116,9026
1117,2323
1118,665
1119,575
1120,1024
1121,3043
1122,2060
1123,4091
1124,2512
1125,935
1126,1162
1127,606
1128,8011
1129,4374
1130,3134
1131,390
1132,849
1133,5187
1134,2730
1135,8681
1136,1052
1137,5979
1138,8289
1139,1861
1140,9680
1141,1626
1142,2747
1143,607
1144,770
1145,11900
1146,1855
1147,849
1148,5392
1149,889
1150,2483
1151,2467
1152,11301
1153,575
1154,4935
1155,5238
1156,4100
1157,6214
1158,2721
1159,7256
1160,565
1161,1820
1162,4834
1163,4498
1164,1675
1165,1585
1166,1825
1167,11023
1168,487
1169,510
1170,462
1171,7223
1172,962
1173,659
1174,742
1175,660
1176,977
1177,15949
1178,783
1179,982
1180,4713
1181,3403
1182,16822
1183,2474
1184,844
1185,606
1186,764
1187,9802
1188,1801
1189,1376
1190,409
1191,4941
1192,8651
1193,2035
1194,615
1195,6411
1196,3694
1197,3560
1198,798
1199,4047
1200,6136
1201,1801
1202,2179
1203,1820
1204,14435
1205,637
1206,778
1207,665
1208,1858
1209,8288
1210,666
1211,2519
1212,6225
1213,4410
1214,5543
1215,7682
1216,897
1217,1133
1218,891
1219,8429
1220,2109
1221,2223
1222,4054
1223,871
1224,1047
1225,685
1226,756
1227,3910
1228,670
1229,880
1230,1887
1231,930
1232,2664
1233,1048
1234,779
1235,926
1236,959
1237,2228
1238,5689
1239,10468
1240,1727
1241,2420
1242,1933
1243,2425
1244,881
1245,796
1246,4717
1247,1915
1248,9178
1249,1304
1250,5813
1251,10736
1252,10188
1253,647
1254,1219
1255,1874
1256,4240
1257,1168
1258,565
1259,9471
1260,1380
1261,1732
1262,787
1263,566
1264,10149
1265,2803
1266,1444
1267,1644
1268,1044
1269,4690
1270,702
1271,11806
1272,3716
1273,1277
1274,4832
1275,689
1276,679
1277,3557
1278,3257
1279,1629
1280,5130
1281,12608
1282,1100
1283,2972
1284,4703
1285,476
1286,963
1287,1059
1288,774
1289,1277
1290,587
1291,396
1292,3073
1293,837
1294,1016
1295,8692
1296,4530
1297,12442
1298,5256
1299,5391
1300,471
1301,2332
1302,2841
1303,3831
1304,3827
1305,2898
1306,438
1307,719
1308,739
1309,2590
1310,1611
1311,12917
1312,12168
1313,3002
1314,1664
1315,652
1316,559
1317,4595
1318,5776
1319,1015
1320,1269
1321,1821
1322,4277
1323,775
1324,2208
1325,4317
1326,2710
1327,1085
1328,8823
1329,686
1330,8521
1331,7451
1332,481
1333,1039
1334,719
1335,5331
1336,2340
1337,1689
1338,3201
1339,631
1340,823
1341,9114
1342,656
1343,1781
1344,5241
1345,4984
1346,3275
1347,949
1348,2181
1349,4141
1350,4461
1351,9787
1352,1923
1353,3610
1354,14867
1355,2485
1356,3520
1357,2791
1358,4676
1359,8852
1360,11450
1361,1460
1362,3476
1363,1172
1364,1139
1365,1988
1366,3630
1367,5065
1368,4973
1369,4823
1370,3078
1371,5945
1372,849
1373,4066
1374,5132
1375,12850
1376,909
1377,16272
1378,461
1379,5697
1380,3864
1381,764
1382,776
1383,2325
1384,613
1385,723
1386,685
1387,16616
1388,9236
1389,897
1390,987
1391,542
1392,2497
1393,5114
1394,531
1395,5625
1396,1753
1397,887
1398,4179
1399,2161
1400,2636
1401,16814
1402,12302
1403,2734
1404,755
1405,4361
1406,804
1407,13481
1408,910
1409,2437
1410,1034
1411,4163
1412,629
1413,16850
1414,2828
1415,916
1416,10169
1417,4414
1418,2396
1419,8921
1420,1337
1421,941
1422,5912
1423,610
1424,6723
1425,10294
1426,15540
1427,497
1428,3927
1429,1394
1430,720
1431,633
1432,2355
1433,3033
1434,595
1435,14898
1436,594
1437,903
1438,5854
1439,2653
1440,8915
1441,1904
1442,2858
1443,4093
1444,6225
1445,988
1446,6419
1447,928
1448,14635
1449,2587
1450,690
1451,2158
1452,864
1453,690
1454,6682
1455,1756
1456,2325
1457,4593
1458,3674
1459,1715
1460,15210
1461,771
1462,1021
1463,1296
1464,1558
1465,1177
1466,857
1467,937
1468,16637
1469,751
1470,884
1471,849
1472,463
1473,2723
1474,616
1475,9869
1476,2473
1477,864
1478,5247
1479,4320
1480,485
1481,737
1482,12729
1483,704
1484,580
1485,870
1486,445
1487,515
1488,7182
1489,817
1490,1186
1491,5876
1492,521
1493,5582
1494,6919
1495,782
1496,1116
1497,805
1498,5072
1499,4813
1500,1983
1501,4651
1502,2216
1503,605
1504,1157
1505,4440
1506,751
1507,11707
1508,6561
1509,847
1510,1890
1511,1847
1512,5490
1513,1082
1514,7908
1515,2432
1516,890
1517,1688
1518,11280
1519,717
1520,3264
1521,2550
1522,2572
1523,2521
1524,660
1525,1196
1526,602
1527,1087
1528,15317
1529,13132
1530,946
1531,719
1532,964
1533,5833
1534,1064
1535,5384
1536,558
1537,939
1538,9247
1539,3639
1540,705
1541,4692
1542,685
1543,701
1544,14733
1545,1183
1546,2054
1547,4991
1548,1624
1549,6126
1550,8155
1551,1070
1552,834
1553,6408
1554,9663
1555,1334
1556,505
1557,1747
1558,643
1559,4540
1560,1170
1561,599
1562,635
1563,581
1564,3803
1565,5892
1566,11341
1567,639
1568,6805
1569,7498
1570,562
1571,9979
1572,3058
1573,9384
1574,1153
1575,4704
1576,13633
1577,1972
1578,1478
1579,5726
1580,5538
1581,7426
1582,4489
1583,15310
1584,568
1585,4609
1586,2472
1587,3603
1588,9563
1589,6234
1590,4483
1591,2447
1592,10216
1593,3776
1594,3761
1595,4367
1596,3535
1597,495
1598,846
1599,11128
1600,2572
1601,5484
1602,12991
1603,4249
1604,4202
1605,5794
1606,1857
1607,2058
1608,541
1609,2739
1610,5137
1611,9943
1612,1105
1613,893
1614,518
1615,702
1616,1999
1617,685
1618,13810
1619,786
1620,941
1621,755
1622,16687
1623,5058
1624,958
1625,15427
1626,3577
1627,433
1628,13705
1629,4305
1630,16923
1631,1556
1632,4587
1633,1806
1634,795
1635,4893
1636,2967
1637,1086
1638,4773
1639,17021
1640,692
1641,2077
1642,9699
1643,1696
1644,957
1645,13598
1646,6404
1647,4880
1648,470
1649,5424
1650,3392
1651,804
1652,4696
1653,2591
1654,765
1655,3864
1656,880
1657,3058
1658,4571
1659,446
1660,1200
1661,7591
1662,9231
1663,9720
1664,2117
1665,6956
1666,1061
1667,2697
1668,2900
1669,509
1670,16830
1671,1710
1672,791
1673,954
1674,5044
1675,4682
1676,1695
1677,927
1678,4707
1679,5386
1680,14369
1681,14931
1682,7209
1683,4019
1684,457
1685,3058
1686,2341
1687,11216
1688,10580
1689,2090
1690,4612
1691,686
1692,556
1693,1222
1694,11406
1695,3390
1696,11465
1697,2847
1698,5389
1699,1019
1700,3851
1701,1108
1702,685
1703,16517
1704,1031
1705,626
1706,9776
1707,1153
1708,1500
1709,12088
1710,455
1711,1015
1712,4227
1713,11072
1714,681
1715,723
1716,605
1717,16718
1718,2152
1719,675
1720,2322
1721,2072
1722,567
1723,14256
1724,7558
1725,595
1726,5715
1727,1169
1728,715
1729,1186
1730,4312
1731,1895
1732,2746
1733,787
1734,2715
1735,1840
1736,3284
1737,682
1738,2197
1739,1839
1740,743
1741,1785
1742,10052
1743,915
1744,4318
1745,2747
1746,623
1747,916
1748,1619
1749,839
1750,9276
1751,8313
1752,1201
1753,14226
1754,3458
1755,544
1756,3955
1757,1355
1758,771
1759,1439
1760,576
1761,1759
1762,772
1763,7533
1764,3926
1765,9377
1766,8491
1767,3256
1768,5543
1769,2849
1770,1619
1771,795
1772,2771
1773,1865
1774,2316
1775,462
1776,1781
1777,5427
1778,2660
1779,4948
1780,806
1781,5295
1782,627
1783,2977
1784,2714
1785,11726
1786,1883
1787,1528
1788,4424
1789,933
1790,11392
1791,2315
1792,1980
1793,17320
1794,8983
1795,4066
1796,10314
1797,3303
1798,5059
1799,2427
1800,846
1801,1170
1802,4150
1803,8929
1804,11046
1805,6700
1806,8736
1807,4386
1808,4914
1809,674
1810,631
1811,608
1812,8816
1813,970
1814,1065
1815,419
1816,9541
1817,12524
1818,2395
1819,1703
1820,561
1821,845
1822,497
1823,956
1824,4175
1825,3392
1826,3782
1827,2732
1828,509
1829,4366
1830,2971
1831,3906
1832,7923
1833,7435
1834,439
1835,756
1836,3021
1837,767
1838,905
1839,724
1840,9978
1841,6934
1842,1147
1843,3639
1844,2912
1845,853
1846,4849
1847,6559
1848,4634
1849,2752
1850,524
1851,2610
1852,512
1853,846
1854,4764
1855,7613
1856,15333
1857,8211
1858,1090
1859,3310
1860,11893
1861,909
1862,2485
1863,3161
1864,10253
1865,513
1866,982
1867,1021
1868,3060
1869,1616
1870,1574
1871,3488
1872,1955
1873,4320
1874,789
1875,4965
1876,595
1877,854
1878,871
1879,11122
1880,584
1881,1415
1882,513
1883,1311
1884,692
1885,3299
1886,12121
1887,587
1888,4743
1889,2488
1890,759
1891,1112
1892,554
1893,943
1894,3579
1895,4043
1896,17216
1897,17608
1898,2810
1899,2703
1900,938
1901,2208
1902,1301
1903,1044
1904,2474
1905,911
1906,3733
1907,2656
1908,5713
1909,2798
1910,3173
1911,3230
1912,1750
1913,14069
1914,573
1915,1633
1916,961
1917,7041
1918,977
1919,2463
1920,2637
1921,715
1922,1897
1923,16588
1924,1615
1925,8171
1926,9437
1927,3313
1928,923
1929,1269
1930,8198
1931,635
1932,2134
1933,5629
1934,834
1935,4945
1936,7928
1937,3964
1938,5178
1939,15569
1940,910
1941,15617
1942,6704
1943,10225
1944,4637
1945,5653
1946,8697
1947,1987
1948,3207
1949,549
1950,669
1951,524
1952,7481
1953,5579
1954,854
1955,419
1956,876
1957,9354
1958,1848
1959,613
1960,14847
1961,6498
1962,2358
1963,587
1964,2227
1965,12389
1966,5706
1967,1113
1968,4047
1969,760
1970,2529
1971,544
1972,562
1973,2982
1974,563
1975,1007
1976,8736
1977,3480
1978,4018
1979,10346
1980,756
1981,4801
1982,15516
1983,850
1984,3583
1985,2330
1986,3182
1987,6222
1988,1673
1989,6925
1990,13392
1991,2605
1992,1348
1993,640
1994,3976
1995,5567
1996,15784
1997,2925
1998,866
1999,5067
2000,5355
2001,1261
2002,1267
2003,591
2004,2852
2005,5424
2006,562
2007,801
2008,3067
2009,2509
2010,1089
2011,1928
2012,2634
2013,2515
2014,764
2015,441
2016,960
2017,1005
2018,5653
2019,3468
2020,7290
2021,13411
2022,994
2023,11476
2024,1327
2025,4608
2026,4610
2027,3280
2028,8088
2029,17648
2030,12319
2031,2472
2032,5494
2033,9550
2034,1070
2035,1046
2036,1408
2037,4558
2038,886
2039,9863
2040,1978
2041,3590
2042,3091
2043,765
2044,791
2045,994
2046,522
2047,2692
2048,533
2049,2990
2050,1723
2051,8281
2052,1503
2053,589
2054,1586
2055,1308
2056,9097
2057,4421
2058,1833
2059,3262
2060,1384
2061,4978
2062,3783
2063,2664
2064,3360
2065,486
2066,2401
2067,430
2068,2812
2069,962
2070,2337
2071,9403
2072,1188
2073,692
2074,2136
2075,5066
2076,3776
2077,2193
2078,844
2079,750
2080,5493
2081,4910
2082,10160
2083,1231
2084,4973
2085,3406
2086,491
2087,3242
2088,973
2089,1182
2090,11467
2091,972
2092,709
2093,5360
2094,5753
2095,2669
2096,6723
2097,1966
2098,5247
2099,7303
2100,688
2101,783
2102,1247
2103,9669
2104,4753
2105,2019
2106,4527
2107,9571
2108,15038
2109,716
2110,2007
2111,2712
2112,578
2113,970
2114,6388
2115,774
2116,6730
2117,522
2118,13534
2119,857
2120,498
2121,3369
2122,9455
2123,1770
2124,1219
2125,2264
2126,11370
2127,2910
2128,2310
2129,692
2130,840
2131,12385
2132,2999
2133,8424
2134,2267
2135,12485
2136,3153
2137,727
2138,938
2139,585
2140,1237
2141,8515
2142,1193
2143,2258
2144,10647
2145,959
2146,560
2147,9536
2148,4182
2149,3060
2150,1100
2151,3808
2152,3078
2153,1613
2154,490
2155,4774
2156,16624
2157,12289
2158,793
2159,1053
2160,5542
2161,4377
2162,636
2163,724
2164,3999
2165,4667
2166,1105
2167,989
2168,917
2169,3473
2170,4682
2171,640
2172,1198
2173,1208
2174,461
2175,808
2176,698
2177,1056
2178,14556
2179,3663
2180,929
2181,2255
2182,1019
2183,704
2184,934
2185,2490
2186,8932
2187,472
2188,664
2189,1134
2190,6016
2191,1231
2192,3046
2193,2344
2194,2167
2195,5837
2196,751
2197,985
2198,8905
2199,1941
2200,1330
2201,3126
2202,980
2203,555
2204,997
2205,4546
2206,3675
2207,7094
2208,2031
2209,1682
2210,940
2211,4491
2212,546
2213,1726
2214,1056
2215,3619
2216,7370
2217,2809
2218,5348
2219,2638
2220,12119
2221,3895
2222,2279
2223,3886
2224,1381
2225,4486
2226,969
2227,14678
2228,5143
2229,508
2230,15210
2231,1249
2232,7412
2233,838
2234,653
2235,10640
2236,580
2237,1875
2238,667
2239,1944
2240,3009
2241,2529
2242,765
2243,3447
2244,596
2245,446
2246,16751
2247,814
2248,2347
2249,5661
2250,13022
2251,1284
2252,557
2253,8878
2254,718
2255,997
2256,1228
2257,1554
2258,5140
2259,11591
2260,1023
2261,14516
2262,572
2263,5226
2264,840
2265,4256
2266,2199
2267,1058
2268,705
2269,747
2270,2623
2271,8950
2272,1776
2273,857
2274,1732
2275,8243
2276,831
2277,5233
2278,4451
2279,1445
2280,1293
2281,695
2282,5350
2283,3211
2284,1017
2285,14754
2286,6676
2287,751
2288,824
2289,9203
2290,1180
2291,6495
2292,9751
2293,2697
2294,9240
2295,1981
2296,11701
2297,13590
2298,560
2299,927
2300,736
2301,1619
2302,6509
2303,4109
2304,5333
2305,2472
2306,6105
2307,1265
2308,623
2309,788
2310,3007
2311,6182
2312,1825
2313,1855
2314,5239
2315,4604
2316,424
2317,577
2318,379
2319,3335
2320,844
2321,4946
2322,2939
2323,2796
2324,9212
2325,746
2326,9160
2327,590
2328,620
2329,11106
2330,4788
2331,9725
2332,4525
2333,3387
2334,4279
2335,14630
2336,3853
2337,3547
2338,446
2339,2644
2340,947
2341,3257
2342,1796
2343,1427
2344,3000
2345,5125
2346,2248
2347,6354
2348,4847
2349,3989
2350,7136
2351,946
2352,3951
2353,1363
2354,4580
2355,4648
2356,5845
2357,2112
2358,531
2359,14410
2360,3388
2361,4828
2362,778
2363,5105
2364,15586
2365,1318
2366,602
2367,739
2368,3101
2369,18199
2370,1538
2371,4458
2372,575
2373,15247
2374,1935
2375,7513
2376,6217
2377,4043
2378,602
2379,2061
2380,1195
2381,5539
2382,1000
2383,726
2384,12188
2385,409
2386,1073
2387,669
2388,875
2389,4532
2390,4335
2391,1147
2392,12724
2393,941
2394,604
2395,1852
2396,6256
2397,387
2398,9276
2399,3174
2400,671
2401,2604
2402,15103
2403,4333
2404,2820
2405,1626
2406,2896
2407,1883
2408,15296
2409,1881
2410,894
2411,953
2412,2677
2413,536
2414,697
2415,5350
2416,3308
2417,16312
2418,6763
2419,415
2420,2355
2421,3837
2422,4081
2423,2388
2424,1183
2425,906
2426,3988
2427,7566
2428,1754
2429,5708
2430,2308
2431,547
2432,7734
2433,5749
2434,11799
2435,2003
2436,1071
2437,1642
2438,16281
2439,1718
2440,1555
2441,2645
2442,2103
2443,2710
2444,529
2445,798
2446,1811
2447,1529
2448,2754
2449,2549
2450,3156
2451,753
2452,635
2453,580
2454,7274
2455,1647
2456,6941
2457,733
2458,2473
2459,410
2460,2144
2461,2296
2462,1266
2463,3174
2464,1793
2465,7260
2466,12966
2467,798
2468,3476
2469,5305
2470,1469
2471,6373
2472,848
2473,1231
2474,2785
2475,562
2476,1261
2477,601
2478,368
2479,4392
2480,1659
2481,3016
2482,3413
2483,1038
2484,1869
2485,3151
2486,6231
2487,4069
2488,5402
2489,1121
2490,5447
2491,1010
2492,495
2493,643
2494,3658
2495,2207
2496,5816
2497,2321
2498,1755
2499,590
2500,822
2501,3148
2502,999
2503,11038
2504,1981
2505,15034
2506,7309
2507,1838
2508,660
2509,3286
2510,756
2511,14865
2512,5400
2513,16878
2514,4654
2515,3422
2516,2372
2517,7873
2518,2826
2519,2146
2520,799
2521,646
2522,4894
2523,2464
2524,2199
2525,4967
2526,1247
2527,1860
2528,555
2529,6119
2530,5265
2531,832
2532,3014
2533,11670
2534,1357
2535,545
2536,2409
2537,1676
2538,2302
2539,514
2540,1398
2541,2600
2542,9747
2543,1737
2544,951
2545,4945
2546,1610
2547,860
2548,694
2549,5082
2550,8095
2551,1113
2552,4043
2553,5845
2554,4560
2555,772
2556,689
2557,2475
2558,3161
2559,2899
2560,4810
2561,2391
2562,4542
2563,927
2564,14785
2565,1793
2566,505
2567,2209
2568,769
2569,5270
2570,6533
2571,2225
2572,3623
2573,3014
2574,756
2575,579
2576,795
2577,3192
2578,576
2579,749
2580,1609
2581,909
2582,666
2583,7597
2584,1490
2585,1626
2586,2992
2587,1313
2588,4100
2589,866
2590,950
2591,691
2592,3870
2593,824
2594,4081
2595,625
2596,755
2597,2686
2598,8860
2599,10500
2600,3373
2601,759
2602,593
2603,13516
2604,1687
2605,813
2606,2871
2607,4237
2608,605
2609,4707
2610,9635
2611,1495
2612,13717
2613,8487
2614,761
2615,4065
2616,8150
2617,4867
2618,7079
